address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,combined-authority,company,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,latitude,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,longitude,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,script,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,timestamp,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,DevelopmentDescription,SiteInformation
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA2836,"Shaw Band Club, Dale Street, Shaw, OL2 8RN",-2.13457,53.538446,http://maps.oldham.gov.uk/WebMapLayers8/?x=393823.730948833&y=408673.264060686&resolution=0.2&MapName=Brownfield,0.09,not owned by a public authority,,not permissioned,,,https://www.oldham.gov.uk/info/200405/search_for_an_application,10,10,10,,PA/053784/07; previously received planning permission for residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA2840,"Corporation Depot, Andrew Street, Chadderton, OL9 0JN",-2.134549,53.53689,http://maps.oldham.gov.uk/WebMapLayers8/?x=390590.617143859&y=405533.225112876&resolution=0.2&MapName=Brownfield,0.1,not owned by a public authority,,not permissioned,,,https://www.oldham.gov.uk/info/200405/search_for_an_application,6,6,6,,PA/053860/07; previously received planning permission for residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA2842,"Land off Hale Lane/Hughes Close, Failsworth, Manchester",-2.135919,53.53763,http://maps.oldham.gov.uk/WebMapLayers8/?x=389375.91473022&y=401725.115299749&resolution=0.2&MapName=Brownfield,0.42,not owned by a public authority,,not permissioned,,,https://www.oldham.gov.uk/info/200405/search_for_an_application,18,18,18,,"PA/337710/15; S106 not agreed, decision not dispatched",12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA2856,"Former Territorial Army Centre, Rifle Street",-2.082965,53.535012,http://maps.oldham.gov.uk/WebMapLayers8/?x=392586.485362213&y=405564.80738092&resolution=0.2&MapName=Brownfield,0.4,not owned by a public authority,,not permissioned,,,https://www.oldham.gov.uk/info/200405/search_for_an_application,30,30,30,,PA/053576/07; application finally disposed of - status reverted to potential site,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA2872,"The Smithy, 1053 - 1055 Ashton Road, Bardsley, Oldham",-2.093773,53.551991,http://maps.oldham.gov.uk/WebMapLayers8/?x=393024.885945619&y=401400.439592096&resolution=0.2&MapName=Brownfield,0.2,not owned by a public authority,,not permissioned,,,https://www.oldham.gov.uk/info/200405/search_for_an_application,10,10,10,,PA/059469/11; previously received planning permission for residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA2893,"Land adj to Westlands Cottage Day Nursery, Springbank Street, Werneth OL8 4LH",-2.132812,53.56171,http://maps.oldham.gov.uk/WebMapLayers8/?x=391259.513267919&y=403656.542101084&resolution=0.2&MapName=Brownfield,0.07,not owned by a public authority,,not permissioned,,,https://www.oldham.gov.uk/info/200405/search_for_an_application,5,5,5,,PA/055153/08; previously received planning permission for residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA2902,"Land adj., 63 Meldrum Street, Oldham OL8 1NU",-2.130262,53.573778,http://maps.oldham.gov.uk/WebMapLayers8/?x=393023.3045449&y=403712.0845092&resolution=0.2&MapName=Brownfield,0.06,not owned by a public authority,,permissioned,full planning permission,2015-07-20,https://www.oldham.gov.uk/info/200405/search_for_an_application,6,6,6,yes,PA/336693/15; Extant planning permission for residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA2923,"Former Roundabout Tyres, Crompton Way, Shaw",-2.073887,53.547398,http://maps.oldham.gov.uk/WebMapLayers8/?x=393647.603495195&y=408769.471050071&resolution=0.2&MapName=Brownfield,0.07,not owned by a public authority,,not permissioned,,,https://www.oldham.gov.uk/info/200405/search_for_an_application,6,6,6,,PA/055796/08; application finally disposed of - status reverted to potential site,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA2965,"Money Controls Ltd, New Coin Street, Royton, OL2 6JZ",-2.121611,53.547477,http://maps.oldham.gov.uk/WebMapLayers8/?x=391875.375975272&y=407268.902582278&resolution=0.2&MapName=Brownfield,2.53,not owned by a public authority,,not permissioned,,,https://www.oldham.gov.uk/info/200405/search_for_an_application,139,139,139,,PA/056551/09; previously received planning permission for residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000005,Oldham Council,HLA2989.1,"Land at Schofield Street, Ashton Road and Copsterhill Road, Oldham (Phase 2)",-2.11422,53.530334,http://maps.oldham.gov.uk/WebMapLayers8/?x=391875.375975272&y=407268.902582278&resolution=0.2&MapName=Brownfield,1.88,owned by a public authority,,not permissioned,,,https://www.oldham.gov.uk/info/200405/search_for_an_application,25,25,25,,PA/058539/10,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA3008,"Site of The Brookdale, Coronation Road, Failsworth, M35 0LT",-2.094742,53.574639,http://maps.oldham.gov.uk/WebMapLayers8/?x=389267.147592004&y=400654.281539441&resolution=0.2&MapName=Brownfield,0.22,not owned by a public authority,,permissioned,full planning permission,2015-10-16,https://www.oldham.gov.uk/info/200405/search_for_an_application,16,16,16,yes,PA/337058/15; Extant planning permission for residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA3028,"P & D Northern Steels Ltd, Mosshey Street, Shaw, OL2 8QL",-2.143471,53.546366,http://maps.oldham.gov.uk/WebMapLayers8/?x=394126.583842179&y=408561.598398509&resolution=0.2&MapName=Brownfield,1.93,not owned by a public authority,,permissioned,outline planning permission,2013-03-25,https://www.oldham.gov.uk/info/200405/search_for_an_application,80,80,80,yes,PA/057631/10; Extant outline planning permission for residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA3051,"25 High Street, Uppermill, Oldham OL3 6HS",-2.161673,53.512114,http://maps.oldham.gov.uk/WebMapLayers8/?x=399606.00876618&y=405582.57860962&resolution=0.2&MapName=Brownfield,0.04,not owned by a public authority,,permissioned,full planning permission,2015-03-24,https://www.oldham.gov.uk/info/200405/search_for_an_application,5,5,5,yes,PA/335747/14; Extant planning permission for residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA3082,"Cabaret Club, 2 Bridge Street, Oldham, OL1 1EA",-2.113351,53.546682,http://maps.oldham.gov.uk/WebMapLayers8/?x=393013.532341217&y=404915.808023251&resolution=0.2&MapName=Brownfield,0.36,not owned by a public authority,,not permissioned,,,https://www.oldham.gov.uk/info/200405/search_for_an_application,16,16,16,,PA/334020/13; previously received planning permission for residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA3102,"10 Sharples Hall Street, Oldham, OL4 2QZ",-2.106642,53.509258,http://maps.oldham.gov.uk/WebMapLayers8/?x=394704.553990844&y=405868.770768664&resolution=0.2&MapName=Brownfield,0.04,not owned by a public authority,,permissioned,full planning permission,2015-05-08,https://www.oldham.gov.uk/info/200405/search_for_an_application,9,9,9,yes,PA/336308/14; Extant planning permission for residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA3104,"3-5 Hamilton Street, Oldham, OL4 1DA",-2.133324,53.52951,http://maps.oldham.gov.uk/WebMapLayers8/?x=393648.04473397&y=405092.851114731&resolution=0.2&MapName=Brownfield,0.02,not owned by a public authority,,not permissioned,,,https://www.oldham.gov.uk/info/200405/search_for_an_application,11,11,11,,PA/332755/12; previously received planning permission for residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA3118,"Land at, Woodhall Street, Failsworth, Oldham, M35 0DD",-2.106717,53.530036,http://maps.oldham.gov.uk/WebMapLayers8/?x=389605.874527859&y=401705.489669998&resolution=0.2&MapName=Brownfield,0.32,not owned by a public authority,,not permissioned,,,https://www.oldham.gov.uk/info/200405/search_for_an_application,18,18,18,,PA/332094/12; previously received planning permission for residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA3120,"Phoenix Mill, Cheetham Street, Failsworth, Manchester, M35 9DS",-2.097403,53.575501,http://maps.oldham.gov.uk/WebMapLayers8/?x=390125.715142213&y=401907.362160495&resolution=0.2&MapName=Brownfield,1.46,not owned by a public authority,,permissioned,outline planning permission,2017-03-30,https://www.oldham.gov.uk/info/200405/search_for_an_application,86,86,86,yes,PA/334553/13; Extant outline planning permission for residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA3159,"Fernec Works, Stephenson Street, Oldham, OL4 2HH",-2.017163,53.553166,http://maps.oldham.gov.uk/WebMapLayers8/?x=394839.516205175&y=405792.193830717&resolution=0.2&MapName=Brownfield,0.17,not owned by a public authority,,not permissioned,,,https://www.oldham.gov.uk/info/200405/search_for_an_application,14,14,14,,PA/333509/13; previously received planning permission for residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA3160,"Woodfield Centre, Off Netherfield Close, Oldham, OL8 4ET",-2.13942,53.563081,http://maps.oldham.gov.uk/WebMapLayers8/?x=391465.259509234&y=403829.077690066&resolution=0.2&MapName=Brownfield,0.63,not owned by a public authority,,permissioned,outline planning permission,2013-10-16,https://www.oldham.gov.uk/info/200405/search_for_an_application,12,12,12,yes,PA/333239/12; Extant outline planning permission for residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA3240,"The Avenue, 46 Greaves Avenue, Failsworth, M35 0NA",-2.090166,53.573639,http://maps.oldham.gov.uk/WebMapLayers8/?x=389093.928308229&y=400564.877745654&resolution=0.2&MapName=Brownfield,0.23,not owned by a public authority,,permissioned,full planning permission,2014-06-18,https://www.oldham.gov.uk/info/200405/search_for_an_application,15,15,15,yes,PA/334601/13; Extant planning permission for residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA3258,"Abbots Grange Residential Care Home, Newport Street, Oldham, OL8 1RE",-2.007415,53.546897,http://maps.oldham.gov.uk/WebMapLayers8/?x=391724.354404223&y=403983.644947392&resolution=0.2&MapName=Brownfield,0.25,not owned by a public authority,,permissioned,full planning permission,2015-10-30,https://www.oldham.gov.uk/info/200405/search_for_an_application,5,5,5,yes,PA/336714/15; Extant planning permission for residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA3267,"Land between 173 - 197 Higginshaw Lane, Royton",-2.106892,53.540855,http://maps.oldham.gov.uk/WebMapLayers8/?x=393178.205508728&y=406861.33738507&resolution=0.2&MapName=Brownfield,0.11,not owned by a public authority,,permissioned,outline planning permission,2015-09-06,https://www.oldham.gov.uk/info/200405/search_for_an_application,10,10,10,yes,PA/337137/15; Extant outline planning permission for residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA3277,"United Reformed Church and Hall, Rochdale Road, Shaw, OLDHAM, OL2 7JT",-2.081391,53.549441,http://maps.oldham.gov.uk/WebMapLayers8/?x=393567.849134851&y=409162.078349407&resolution=0.2&MapName=Brownfield,0.11,not owned by a public authority,,permissioned,full planning permission,2015-10-20,https://www.oldham.gov.uk/info/200405/search_for_an_application,6,6,6,yes,PA/337361/15; Extant planning permission for residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA3289,"OLD MILL HOUSE, Lee Side, Diggle, OL3 5JY",-2.150372,53.513767,http://maps.oldham.gov.uk/WebMapLayers8/?x=400730.422221453&y=407851.288472474&resolution=0.2&MapName=Brownfield,0.31,not owned by a public authority,,permissioned,full planning permission,2015-04-15,https://www.oldham.gov.uk/info/200405/search_for_an_application,5,5,5,yes,PA/336562/15; Extant planning permission for residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA3308,"Units 1-8 (excluding Unit No. 3) Ascroft Court, Peter Street, Oldham, OL1 1HP",-2.079353,53.548754,http://maps.oldham.gov.uk/WebMapLayers8/?x=392589.043375945&y=404895.884324528&resolution=0.2&MapName=Brownfield,0.17,not owned by a public authority,,permissioned,other,2016-03-24,https://www.oldham.gov.uk/info/200405/search_for_an_application,7,7,7,yes,PRCU/338149/16; permitted development offices to residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA3318,"Land at  Mumps, Oldham Way, Prince Street, Rhodes Bank and Wallshaw Place, Oldham, OL1 3TL",-2.130225,53.531064,http://maps.oldham.gov.uk/WebMapLayers8/?x=393237.627348313&y=405035.041232731&resolution=0.2&MapName=Brownfield,2.73,mixed ownership,,permissioned,full planning permission,2016-10-13,https://www.oldham.gov.uk/info/200405/search_for_an_application,100,100,100,yes,PA/336961/15; Extant planning permission for residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA3318(1),"Land at Mumps, Oldham Way, Prince Street, Rhodes Bank and Wallshaw Place, Oldham, OL1 3TL",-2.10445,53.558344,http://maps.oldham.gov.uk/WebMapLayers8/?x=393237.627348313&y=405035.041232731&resolution=0.2&MapName=Brownfield,2.73,mixed ownership,,permissioned,outline planning permission,2016-10-13,https://www.oldham.gov.uk/info/200405/search_for_an_application,36,36,36,yes,PA/336961/15; Extant outline planning permission for residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA3319,"Express Dairies Milk, Ridgefield Street, Failsworth, M35 0HJ",-2.086812,53.538208,http://maps.oldham.gov.uk/WebMapLayers8/?x=389058.151983988&y=401010.679225684&resolution=0.2&MapName=Brownfield,0.91,not owned by a public authority,,permissioned,full planning permission,2016-12-23,https://www.oldham.gov.uk/info/200405/search_for_an_application,157,157,157,yes,PA/338035/16; Extant planning permission for residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA3353,"124 Rochdale Road, Oldham, OL1 1NT",-2.13587,53.531848,http://maps.oldham.gov.uk/WebMapLayers8/?x=392178.736740533&y=405415.389172613&resolution=0.2&MapName=Brownfield,0.03,not owned by a public authority,,permissioned,full planning permission,2017-02-14,https://www.oldham.gov.uk/info/200405/search_for_an_application,9,9,9,yes,PA/339578/17; Extant planning permission for residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA3384,"Westwood Medical Centre, Winterbottom Street, Oldham, OL9 6TS",-2.165884,53.50168,http://maps.oldham.gov.uk/WebMapLayers8/?x=391780.623753397&y=405043.490402522&resolution=0.2&MapName=Brownfield,0.11,not owned by a public authority,,permissioned,full planning permission,2017-04-20,https://www.oldham.gov.uk/info/200405/search_for_an_application,14,14,14,yes,PA/339279/16; Extant planning permission for residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000006,Oldham Council,HLA3387,"128 Middleton Road, Oldham, OL9 6BG",-2.125148,53.542574,http://maps.oldham.gov.uk/WebMapLayers8/?x=391780.623753397&y=405043.490402522&resolution=0.2&MapName=Brownfield,0.03,not owned by a public authority,,permissioned,full planning permission,2017-08-25,https://www.oldham.gov.uk/info/200405/search_for_an_application,6,6,6,yes,PA/340011/17; Extant planning permission for residential,11/22/2018,11/22/2018,,,
